symbol,name,market,asset_type,kospi200
266160,RISE 고배당,KOSPI,STOCK,N
266360,KODEX K콘텐츠,KOSPI,STOCK,N
266370,KODEX IT,KOSPI,STOCK,N
266390,KODEX 경기소비재,KOSPI,STOCK,N
266410,KODEX 필수소비재,KOSPI,STOCK,N
266420,KODEX 헬스케어,KOSPI,STOCK,N
266550,PLUS 중형주저변동50,KOSPI,STOCK,N
267250,HD현대,KOSPI,STOCK,Y
267260,HD현대일렉트릭,KOSPI,STOCK,Y
267270,HD건설기계,KOSPI,STOCK,Y
267290,경동도시가스,KOSPI,STOCK,N
267440,RISE 미국장기국채선물(H),KOSPI,STOCK,N
267450,RISE 미국장기국채선물인버스(H),KOSPI,STOCK,N
267490,RISE 미국장기국채선물레버리지(합성 H),KOSPI,STOCK,N
267770,TIGER 200선물레버리지,KOSPI,STOCK,N
267850,아시아나IDT,KOSPI,STOCK,N
268280,미원에스씨,KOSPI,STOCK,N
269370,TIGER S&P글로벌인프라(합성),KOSPI,STOCK,N
269420,KODEX S&P글로벌인프라(합성),KOSPI,STOCK,N
269530,PLUS S&P글로벌인프라,KOSPI,STOCK,N
269540,PLUS 미국S&P500(H),KOSPI,STOCK,N
270800,RISE KQ고배당,KOSPI,STOCK,N
270810,RISE 코스닥150,KOSPI,STOCK,N
271050,KODEX WTI원유선물인버스(H),KOSPI,STOCK,N
271060,KODEX 3대농산물선물(H),KOSPI,STOCK,N
271560,오리온,KOSPI,STOCK,Y
271940,일진하이솔루스,KOSPI,STOCK,N
271980,제일약품,KOSPI,STOCK,N
272210,한화시스템,KOSPI,STOCK,Y
272450,진에어,KOSPI,STOCK,N
272550,삼양패키징,KOSPI,STOCK,N
272560,RISE 단기국공채액티브,KOSPI,STOCK,N
272570,RISE 중장기국공채액티브,KOSPI,STOCK,N
272580,TIGER 단기채권액티브,KOSPI,STOCK,N
272910,ACE 중장기국공채액티브,KOSPI,STOCK,N
273130,KODEX 종합채권(AA-이상)액티브,KOSPI,STOCK,N
273140,KODEX 단기변동금리부채권액티브,KOSPI,STOCK,N
275280,KODEX 모멘텀주,KOSPI,STOCK,N
275290,KODEX 가치주,KOSPI,STOCK,N
275300,KODEX 우량주,KOSPI,STOCK,N
275750,RISE 코스닥150선물인버스,KOSPI,STOCK,N
275980,TIGER 글로벌4차산업혁신기술(합성 H),KOSPI,STOCK,N
276000,TIGER 글로벌자원생산기업(합성 H),KOSPI,STOCK,N
276650,RISE 글로벌테크놀로지(합성 H),KOSPI,STOCK,N
276970,KODEX 미국S&P500배당귀족커버드콜(합성 H,KOSPI,STOCK,N
276990,KODEX 글로벌로봇(합성),KOSPI,STOCK,N
277540,ACE 아시아TOP50,KOSPI,STOCK,N
277630,TIGER 코스피,KOSPI,STOCK,N
277640,TIGER 코스피대형주,KOSPI,STOCK,N
277650,TIGER 코스피중형주,KOSPI,STOCK,N
278240,RISE 코스닥150선물레버리지,KOSPI,STOCK,N
278470,에이피알,KOSPI,STOCK,Y
278530,KODEX 200TR,KOSPI,STOCK,N
278540,KODEX MSCI Korea TR,KOSPI,STOCK,N
278620,PLUS 단기채권액티브,KOSPI,STOCK,N
279530,KODEX 고배당주,KOSPI,STOCK,N
279540,KODEX 최소변동성,KOSPI,STOCK,N
279570,케이뱅크,KOSPI,STOCK,N
280320,ACE 미국IT인터넷(합성 H),KOSPI,STOCK,N
280360,롯데웰푸드,KOSPI,STOCK,Y
280920,PLUS 주도업종,KOSPI,STOCK,N
280930,KODEX 미국러셀2000(H),KOSPI,STOCK,N
280940,KODEX 골드선물인버스(H),KOSPI,STOCK,N
281820,케이씨텍,KOSPI,STOCK,N
281990,RISE 중소형고배당,KOSPI,STOCK,N
282000,RISE 국고채3년선물인버스,KOSPI,STOCK,N
282330,BGF리테일,KOSPI,STOCK,Y
283580,KODEX 차이나CSI300,KOSPI,STOCK,N
284430,KODEX 200미국채혼합,KOSPI,STOCK,N
284740,쿠쿠홈시스,KOSPI,STOCK,N
284980,RISE 200금융,KOSPI,STOCK,N
285130,SK케미칼,KOSPI,STOCK,Y
285690,FOCUS ESG리더스,KOSPI,STOCK,N
286940,롯데이노베이트,KOSPI,STOCK,N
287180,PLUS 미국나스닥테크,KOSPI,STOCK,N
289040,KODEX MSCI KOREA ESG유니버설,KOSPI,STOCK,N
289250,TIGER MSCI KOREA ESG유니버설,KOSPI,STOCK,N
289260,TIGER MSCI KOREA ESG리더스,KOSPI,STOCK,N
289480,TIGER 200커버드콜,KOSPI,STOCK,N
289670,PLUS 국채선물10년,KOSPI,STOCK,N
290080,RISE 200고배당커버드콜ATM,KOSPI,STOCK,N
2901221,DH오토리드 9WR,KOSPI,STOCK,N
290130,RISE ESG사회책임투자,KOSPI,STOCK,N
291130,ACE MSCI멕시코(합성),KOSPI,STOCK,N
291620,KIWOOM 코스닥150선물인버스,KOSPI,STOCK,N
291630,KIWOOM 코스닥150선물레버리지,KOSPI,STOCK,N
291680,RISE 차이나H선물인버스(H),KOSPI,STOCK,N
291890,KODEX MSCI EM선물(H),KOSPI,STOCK,N
292050,RISE KRX300,KOSPI,STOCK,N
292150,TIGER 코리아TOP10,KOSPI,STOCK,N
292160,TIGER KRX300,KOSPI,STOCK,N
292190,KODEX KRX300,KOSPI,STOCK,N
292500,SOL KRX300,KOSPI,STOCK,N
292560,TIGER 일본엔선물,KOSPI,STOCK,N
292770,KODEX 국채선물3년인버스,KOSPI,STOCK,N
293180,HANARO 200,KOSPI,STOCK,N
293480,하나제약,KOSPI,STOCK,N
293940,신한알파리츠,KOSPI,STOCK,N
294400,KIWOOM 200TR,KOSPI,STOCK,N
294870,HDC현대산업개발,KOSPI,STOCK,Y
295000,RISE 국채선물10년,KOSPI,STOCK,N
295020,RISE 국채선물10년인버스,KOSPI,STOCK,N
295040,SOL 200TR,KOSPI,STOCK,N
298000,효성화학,KOSPI,STOCK,N
298020,효성티앤씨,KOSPI,STOCK,Y
298040,효성중공업,KOSPI,STOCK,Y
298050,HS효성첨단소재,KOSPI,STOCK,Y
298340,PLUS 국채선물3년,KOSPI,STOCK,N
298690,에어부산,KOSPI,STOCK,N
298770,KODEX 한국대만IT프리미어,KOSPI,STOCK,N
300610,TIGER K게임,KOSPI,STOCK,N
300640,RISE 게임테마,KOSPI,STOCK,N
300720,한일시멘트,KOSPI,STOCK,Y
300950,KODEX 게임산업,KOSPI,STOCK,N
301400,PLUS 코스닥150,KOSPI,STOCK,N
301410,PLUS 코스닥150선물인버스,KOSPI,STOCK,N
302190,TIGER 중장기국채,KOSPI,STOCK,N
302440,SK바이오사이언스,KOSPI,STOCK,Y
302450,RISE 코스피,KOSPI,STOCK,N
304660,KODEX 미국30년국채울트라선물(H),KOSPI,STOCK,N
304670,KODEX 미국30년국채울트라선물인버스(H),KOSPI,STOCK,N
304760,HANARO KRX300,KOSPI,STOCK,N
304770,HANARO 코스닥150,KOSPI,STOCK,N
304780,HANARO 200선물레버리지,KOSPI,STOCK,N
304940,KODEX 미국나스닥100선물(H),KOSPI,STOCK,N
305050,ACE 코스피,KOSPI,STOCK,N
305080,TIGER 미국채10년선물,KOSPI,STOCK,N
305540,TIGER 2차전지테마,KOSPI,STOCK,N
305720,KODEX 2차전지산업,KOSPI,STOCK,N
306200,세아제강,KOSPI,STOCK,N
306520,HANARO 200선물인버스,KOSPI,STOCK,N
306530,HANARO 코스닥150선물레버리지,KOSPI,STOCK,N
306950,KODEX KRX300레버리지,KOSPI,STOCK,N
307510,TIGER 의료기기,KOSPI,STOCK,N
307520,TIGER 지주회사,KOSPI,STOCK,N
307950,현대오토에버,KOSPI,STOCK,Y
308170,씨티알모빌리티,KOSPI,STOCK,N
308620,KODEX 미국10년국채선물,KOSPI,STOCK,N
309230,ACE 미국WideMoat동일가중,KOSPI,STOCK,N
310080,RISE 중국MSCI China(H),KOSPI,STOCK,N
310960,TIGER 200TR,KOSPI,STOCK,N
310970,TIGER MSCI Korea TR,KOSPI,STOCK,N
314250,KODEX 미국빅테크10(H),KOSPI,STOCK,N
314700,HANARO 농업융복합산업,KOSPI,STOCK,N
315270,TIGER 200커뮤니케이션서비스,KOSPI,STOCK,N
315930,KODEX Top5PlusTR,KOSPI,STOCK,N
315960,RISE 대형고배당10TR,KOSPI,STOCK,N
316140,우리금융지주,KOSPI,STOCK,Y
316300,ACE 싱가포르리츠,KOSPI,STOCK,N
316670,KIWOOM 코스닥150,KOSPI,STOCK,N
317400,자이에스앤디,KOSPI,STOCK,N
317450,명인제약,KOSPI,STOCK,N
319640,TIGER 골드선물(H),KOSPI,STOCK,N
321410,KODEX 멀티에셋하이인컴(H),KOSPI,STOCK,N
322000,HD현대에너지솔루션,KOSPI,STOCK,N
322400,HANARO e커머스,KOSPI,STOCK,N
322410,HANARO K고배당,KOSPI,STOCK,N
323410,카카오뱅크,KOSPI,STOCK,Y
325010,KODEX 성장주,KOSPI,STOCK,N
325020,KODEX 배당가치,KOSPI,STOCK,N
326030,SK바이오팜,KOSPI,STOCK,Y
326230,RISE 내수주플러스,KOSPI,STOCK,N
326240,RISE IT플러스,KOSPI,STOCK,N
328370,PLUS 코스피TR,KOSPI,STOCK,N
329180,HD현대중공업,KOSPI,STOCK,Y
329200,TIGER 리츠부동산인프라,KOSPI,STOCK,N
329650,KODEX TRF3070,KOSPI,STOCK,N
329660,KODEX TRF5050,KOSPI,STOCK,N
329670,KODEX TRF7030,KOSPI,STOCK,N
329750,TIGER 미국달러단기채권액티브,KOSPI,STOCK,N
330590,롯데리츠,KOSPI,STOCK,N
332500,ACE 200TR,KOSPI,STOCK,N
332610,PLUS 미국단기회사채(AAA~A),KOSPI,STOCK,N
332620,PLUS 미국장기우량회사채,KOSPI,STOCK,N
332930,HANARO 200TR,KOSPI,STOCK,N
332940,HANARO MSCI Korea TR,KOSPI,STOCK,N
334690,RISE 팔라듐선물(H),KOSPI,STOCK,N
334700,RISE 팔라듐선물인버스(H),KOSPI,STOCK,N
334890,이지스밸류플러스리츠,KOSPI,STOCK,N
336160,RISE 금융채액티브,KOSPI,STOCK,N
336260,두산퓨얼셀,KOSPI,STOCK,Y
336370,솔루스첨단소재,KOSPI,STOCK,N
337120,KODEX 멀티팩터,KOSPI,STOCK,N
337140,KODEX 코스피대형주,KOSPI,STOCK,N
337150,KODEX 200exTOP,KOSPI,STOCK,N
337160,KODEX 200ESG,KOSPI,STOCK,N
338100,NH프라임리츠,KOSPI,STOCK,N
339770,교촌에프앤비,KOSPI,STOCK,N
341850,TIGER 리츠부동산인프라채권,KOSPI,STOCK,N
344820,KCC글라스,KOSPI,STOCK,N
348950,제이알글로벌리츠,KOSPI,STOCK,N
350520,이지스레지던스리츠,KOSPI,STOCK,N
352540,KODEX 일본부동산리츠(H),KOSPI,STOCK,N
352560,KODEX 미국부동산리츠(H),KOSPI,STOCK,N
352820,하이브,KOSPI,STOCK,Y
353200,대덕전자,KOSPI,STOCK,Y
354240,RISE 미국고정배당우선증권,KOSPI,STOCK,N
354350,HANARO 글로벌럭셔리S&P(합성),KOSPI,STOCK,N
354500,ACE 코스닥150,KOSPI,STOCK,N
356540,ACE 종합채권(AA-이상)액티브,KOSPI,STOCK,N
357120,코람코라이프인프라리츠,KOSPI,STOCK,N
357250,미래에셋맵스리츠,KOSPI,STOCK,N
357430,마스턴프리미어리츠,KOSPI,STOCK,N
357870,TIGER CD금리투자KIS(합성),KOSPI,STOCK,N
359210,KODEX 코스피TR,KOSPI,STOCK,N
360140,KODEX 200롱코스닥150숏선물,KOSPI,STOCK,N
360150,KODEX 코스닥150롱코스피200숏선물,KOSPI,STOCK,N
360200,ACE 미국S&P500,KOSPI,STOCK,N
360750,TIGER 미국S&P500,KOSPI,STOCK,N
361580,RISE 200TR,KOSPI,STOCK,N
361610,SK아이이테크놀로지,KOSPI,STOCK,Y
363280,티와이홀딩스,KOSPI,STOCK,N
363510,SOL KIS단기통안채,KOSPI,STOCK,N
363570,KODEX 장기종합채권(AA-이상)액티브,KOSPI,STOCK,N
363580,KODEX 200IT TR,KOSPI,STOCK,N
364690,KODEX 혁신기술테마액티브,KOSPI,STOCK,N
364960,TIGER BBIG,KOSPI,STOCK,N
364970,TIGER 바이오TOP10,KOSPI,STOCK,N
364980,TIGER 2차전지TOP10,KOSPI,STOCK,N
364990,TIGER 게임TOP10,KOSPI,STOCK,N
365000,TIGER 인터넷TOP10,KOSPI,STOCK,N
365040,TIGER AI코리아그로스액티브,KOSPI,STOCK,N
365550,ESR켄달스퀘어리츠,KOSPI,STOCK,N
365780,ACE 국고채10년,KOSPI,STOCK,N
367380,ACE 미국나스닥100,KOSPI,STOCK,N
367740,HANARO Fn5G산업,KOSPI,STOCK,N
367760,RISE 네트워크인프라,KOSPI,STOCK,N
367770,RISE 수소경제테마,KOSPI,STOCK,N
368190,HANARO Fn K-뉴딜디지털플러스,KOSPI,STOCK,N
368590,RISE 미국나스닥100,KOSPI,STOCK,N
368680,KODEX K-뉴딜디지털플러스,KOSPI,STOCK,N
371150,RISE 차이나항셍테크,KOSPI,STOCK,N
371160,TIGER 차이나항셍테크,KOSPI,STOCK,N
371450,TIGER 글로벌클라우드컴퓨팅INDXX,KOSPI,STOCK,N
371460,TIGER 차이나전기차SOLACTIVE,KOSPI,STOCK,N
371470,TIGER 차이나바이오테크SOLACTIVE,KOSPI,STOCK,N
371870,ACE 차이나항셍테크,KOSPI,STOCK,N
372330,KODEX 차이나항셍테크,KOSPI,STOCK,N
372910,한컴라이프케어,KOSPI,STOCK,N
373220,LG에너지솔루션,KOSPI,STOCK,Y
373490,KODEX 코리아혁신성장액티브,KOSPI,STOCK,N
373790,KIWOOM 미국방어배당성장나스닥,KOSPI,STOCK,N
375270,RISE 글로벌데이터센터리츠(합성),KOSPI,STOCK,N
375500,DL이앤씨,KOSPI,STOCK,Y
375760,HANARO 탄소효율그린뉴딜,KOSPI,STOCK,N
375770,KODEX 탄소효율그린뉴딜,KOSPI,STOCK,N
376410,TIGER 탄소효율그린뉴딜,KOSPI,STOCK,N
377190,디앤디플랫폼리츠,KOSPI,STOCK,N
377300,카카오페이,KOSPI,STOCK,Y
377740,바이오노트,KOSPI,STOCK,N
377990,TIGER Fn신재생에너지,KOSPI,STOCK,N
378850,화승알앤에이,KOSPI,STOCK,N
379780,RISE 미국S&P500,KOSPI,STOCK,N
379790,RISE 유로스탁스50(H),KOSPI,STOCK,N
379800,KODEX 미국S&P500,KOSPI,STOCK,N
379810,KODEX 미국나스닥100,KOSPI,STOCK,N
380340,ACE 코리아AI테크핵심산업,KOSPI,STOCK,N
381170,TIGER 미국테크TOP10 INDXX,KOSPI,STOCK,N
381180,TIGER 미국필라델피아반도체나스닥,KOSPI,STOCK,N
381560,HANARO Fn전기&수소차,KOSPI,STOCK,N
381570,HANARO Fn친환경에너지,KOSPI,STOCK,N
381970,케이카,KOSPI,STOCK,N
383220,F&F,KOSPI,STOCK,Y
383800,LX홀딩스,KOSPI,STOCK,N
385510,KODEX 신재생에너지액티브,KOSPI,STOCK,N
385520,KODEX 자율주행액티브,KOSPI,STOCK,N
385540,RISE 종합채권(A-이상)액티브,KOSPI,STOCK,N
385550,RISE 단기채권알파액티브,KOSPI,STOCK,N
385560,RISE KIS국고채30년Enhanced,KOSPI,STOCK,N
385590,ACE ESG액티브,KOSPI,STOCK,N
385600,ACE 2차전지&친환경차액티브,KOSPI,STOCK,N
385710,TIME K이노베이션액티브,KOSPI,STOCK,N
385720,TIME 코스피액티브,KOSPI,STOCK,N
387270,TIGER 글로벌이노베이션액티브,KOSPI,STOCK,N
387280,TIGER 퓨처모빌리티액티브,KOSPI,STOCK,N
388280,RISE K엔터&여행레저,KOSPI,STOCK,N
388420,RISE 비메모리반도체액티브,KOSPI,STOCK,N
390390,KODEX 미국반도체,KOSPI,STOCK,N
390400,KODEX 미국스마트모빌리티S&P,KOSPI,STOCK,N
391600,ACE 미국친환경그린테마,KOSPI,STOCK,N
391670,HK 베스트일레븐액티브,KOSPI,STOCK,N
394350,KIWOOM 글로벌퓨처모빌리티,KOSPI,STOCK,N
394660,TIGER 글로벌자율주행&전기차SOLACTIVE,KOSPI,STOCK,N
394670,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),KOSPI,STOCK,N
395150,KODEX 웹툰&드라마,KOSPI,STOCK,N
395160,KODEX AI반도체,KOSPI,STOCK,N
395170,KODEX Top10동일가중,KOSPI,STOCK,N
395270,HANARO Fn K-반도체,KOSPI,STOCK,N
395280,HANARO Fn K-게임,KOSPI,STOCK,N
395290,HANARO Fn K-POP&미디어,KOSPI,STOCK,N
395400,SK리츠,KOSPI,STOCK,N
395750,PLUS ESG가치주액티브,KOSPI,STOCK,N
395760,PLUS ESG성장주액티브,KOSPI,STOCK,N
396500,TIGER 반도체TOP10,KOSPI,STOCK,N
396510,TIGER 차이나클린에너지SOLACTIVE,KOSPI,STOCK,N
396520,TIGER 차이나반도체FACTSET,KOSPI,STOCK,N
396690,미래에셋글로벌리츠,KOSPI,STOCK,N
397420,RISE 국채선물5년추종,KOSPI,STOCK,N
399110,SOL 미국S&P500ESG,KOSPI,STOCK,N
399580,RISE 글로벌클린에너지,KOSPI,STOCK,N
400570,KODEX 유럽탄소배출권선물ICE(H),KOSPI,STOCK,N
400580,SOL 유럽탄소배출권선물S&P(H),KOSPI,STOCK,N
400590,SOL 글로벌탄소배출권선물ICE(합성),KOSPI,STOCK,N
400760,NH올원리츠,KOSPI,STOCK,N
400970,TIGER Fn메타버스,KOSPI,STOCK,N
401170,RISE 메타버스,KOSPI,STOCK,N
401470,KODEX 메타버스액티브,KOSPI,STOCK,N
401590,HANARO 글로벌탄소배출권선물ICE(합성),KOSPI,STOCK,N
402340,SK스퀘어,KOSPI,STOCK,Y
402460,HANARO Fn K-메타버스MZ,KOSPI,STOCK,N
402970,ACE 미국배당다우존스,KOSPI,STOCK,N
403550,쏘카,KOSPI,STOCK,N
403790,마이다스 코스피액티브,KOSPI,STOCK,N
404120,TIME K신재생에너지액티브,KOSPI,STOCK,N
404260,KODEX 기후변화솔루션,KOSPI,STOCK,N
404540,TIGER KRX기후변화솔루션,KOSPI,STOCK,N
404650,SOL KRX기후변화솔루션,KOSPI,STOCK,N
404990,신한서부티엔디리츠,KOSPI,STOCK,N
407300,HANARO Fn골프테마,KOSPI,STOCK,N
407310,HANARO 200 TOP10,KOSPI,STOCK,N
407820,에셋플러스 코리아플랫폼액티브,KOSPI,STOCK,N
407830,에셋플러스 글로벌플랫폼액티브,KOSPI,STOCK,N
409810,KODEX 미국나스닥100선물인버스(H),KOSPI,STOCK,N
409820,KODEX 미국나스닥100레버리지(합성 H),KOSPI,STOCK,N
410870,TIME K컬처액티브,KOSPI,STOCK,N
411060,ACE KRX금현물,KOSPI,STOCK,N
411420,KODEX 미국나스닥AI테크액티브,KOSPI,STOCK,N
411540,SOL 200 Top10,KOSPI,STOCK,N
411860,KIWOOM 독일DAX,KOSPI,STOCK,N
412560,TIGER BBIG레버리지,KOSPI,STOCK,N
412570,TIGER 2차전지TOP10레버리지,KOSPI,STOCK,N
412770,TIGER 글로벌AI플랫폼액티브,KOSPI,STOCK,N
413220,SOL 차이나태양광CSI(합성),KOSPI,STOCK,N
413930,WON AI ESG액티브,KOSPI,STOCK,N
414270,ACE 글로벌자율주행액티브,KOSPI,STOCK,N
414780,TIGER 차이나과창판STAR50(합성),KOSPI,STOCK,N
415340,KODEX 차이나과창판STAR50(합성),KOSPI,STOCK,N
415640,KB발해인프라,KOSPI,STOCK,N
415760,SOL 차이나육성산업액티브(합성),KOSPI,STOCK,N
415920,PLUS 글로벌희토류&전략자원생산기업,KOSPI,STOCK,N
416090,ACE 중국과창판STAR50,KOSPI,STOCK,N
417310,코람코더원리츠,KOSPI,STOCK,N
417450,RISE 글로벌수소경제,KOSPI,STOCK,N
417630,TIGER KEDI혁신기업ESG30,KOSPI,STOCK,N
418660,TIGER 미국나스닥100레버리지(합성),KOSPI,STOCK,N
418670,TIGER 글로벌AI사이버보안,KOSPI,STOCK,N
419420,KODEX 미국클린에너지나스닥,KOSPI,STOCK,N
419430,KODEX 차이나2차전지MSCI(합성),KOSPI,STOCK,N
419650,PLUS 글로벌수소&차세대연료전지,KOSPI,STOCK,N
419890,KIWOOM 단기채권ESG액티브,KOSPI,STOCK,N
421320,PLUS 우주항공&UAM,KOSPI,STOCK,N
422260,VITA MZ소비액티브,KOSPI,STOCK,N
422420,RISE 2차전지액티브,KOSPI,STOCK,N
423160,KODEX KOFR금리액티브(합성),KOSPI,STOCK,N
423170,SOL 글로벌AI반도체탑픽액티브,KOSPI,STOCK,N
423920,TIGER 미국필라델피아반도체레버리지(합성,KOSPI,STOCK,N
424460,HANARO 글로벌워터MSCI(합성),KOSPI,STOCK,N
426020,TIME 미국S&P500액티브,KOSPI,STOCK,N
426030,TIME 미국나스닥100액티브,KOSPI,STOCK,N
426150,WON 대한민국국고채액티브,KOSPI,STOCK,N
426330,KIWOOM 미국ETF산업STOXX,KOSPI,STOCK,N
427120,RISE AI플랫폼,KOSPI,STOCK,N
428510,KODEX 차이나AI테크액티브,KOSPI,STOCK,N
428560,KODEX 미국ETF산업Top10 Indxx,KOSPI,STOCK,N
429000,TIGER 미국S&P500배당귀족,KOSPI,STOCK,N
429010,TIGER 미국나스닥넥스트100,KOSPI,STOCK,N
429740,PLUS K리츠,KOSPI,STOCK,N
429760,PLUS 미국S&P500,KOSPI,STOCK,N
429980,SOL 한국형글로벌전기차&2차전지액티브,KOSPI,STOCK,N
430500,KIWOOM 물가채KIS,KOSPI,STOCK,N
432320,KB스타리츠,KOSPI,STOCK,N
432600,RISE 국채선물3년,KOSPI,STOCK,N
432840,HANARO 미국S&P500,KOSPI,STOCK,N
433220,에셋플러스 글로벌대장장이액티브,KOSPI,STOCK,N
433250,UNICORN R&D 액티브,KOSPI,STOCK,N
433330,SOL 미국S&P500,KOSPI,STOCK,N
433500,ACE 원자력TOP10,KOSPI,STOCK,N
433880,PLUS TDF2060액티브,KOSPI,STOCK,N
433970,KODEX TDF2030액티브,KOSPI,STOCK,N
433980,KODEX TDF2040액티브,KOSPI,STOCK,N
434060,KODEX TDF2050액티브,KOSPI,STOCK,N
434730,HANARO 원자력iSelect,KOSPI,STOCK,N
434960,DAISHIN343 K200,KOSPI,STOCK,N
435040,ACE 글로벌브랜드TOP10,KOSPI,STOCK,N
435420,TIGER 미국나스닥100채권혼합Fn,KOSPI,STOCK,N
435530,KIWOOM TDF2030액티브,KOSPI,STOCK,N
435540,KIWOOM TDF2040액티브,KOSPI,STOCK,N
435550,KIWOOM TDF2050액티브,KOSPI,STOCK,N
436140,SOL 종합채권(AA-이상)액티브,KOSPI,STOCK,N
437070,KODEX 아시아달러채권ESG플러스액티브,KOSPI,STOCK,N
437080,KODEX 미국종합채권ESG액티브(H),KOSPI,STOCK,N
437350,RISE 미국단기투자등급회사채액티브,KOSPI,STOCK,N
437370,RISE 글로벌농업경제,KOSPI,STOCK,N
438080,ACE 미국S&P500미국채혼합50액티브,KOSPI,STOCK,N
438100,ACE 미국나스닥100미국채혼합50액티브,KOSPI,STOCK,N
438320,TIGER 차이나항셍테크레버리지(합성 H),KOSPI,STOCK,N
438330,TIGER 우량회사채액티브,KOSPI,STOCK,N
438560,SOL 국고채3년,KOSPI,STOCK,N
438570,SOL 국고채10년,KOSPI,STOCK,N
438740,마이다스 중소형액티브,KOSPI,STOCK,N
438900,HANARO Fn K-푸드,KOSPI,STOCK,N
439260,대한조선,KOSPI,STOCK,N
439860,KODEX ESG종합채권(A-이상)액티브,KOSPI,STOCK,N
439870,KODEX 국고채30년액티브,KOSPI,STOCK,N
440340,TIGER 글로벌멀티에셋TIF액티브,KOSPI,STOCK,N
440640,ACE 단기채권알파액티브,KOSPI,STOCK,N
440650,ACE 미국달러단기채권액티브,KOSPI,STOCK,N
440910,WON 미국우주항공방산,KOSPI,STOCK,N
441330,KIWOOM 차이나A50커넥트MSCI,KOSPI,STOCK,N
441540,HANARO Fn조선해운,KOSPI,STOCK,N
441640,KODEX 미국배당커버드콜액티브,KOSPI,STOCK,N
441680,TIGER 미국나스닥100커버드콜(합성),KOSPI,STOCK,N
441800,TIME Korea플러스배당액티브,KOSPI,STOCK,N
442090,에셋플러스 코리아대장장이액티브,KOSPI,STOCK,N
442260,마이티 다이나믹퀀트액티브,KOSPI,STOCK,N
442320,RISE 글로벌원자력,KOSPI,STOCK,N
442550,RISE TDF2030액티브,KOSPI,STOCK,N
442560,RISE TDF2040액티브,KOSPI,STOCK,N
442570,RISE TDF2050액티브,KOSPI,STOCK,N
442580,PLUS 글로벌HBM반도체,KOSPI,STOCK,N
443060,HD현대마린솔루션,KOSPI,STOCK,Y
444200,SOL 코리아메가테크액티브,KOSPI,STOCK,N
444490,WON 미국S&P500,KOSPI,STOCK,N
445150,KODEX 친환경조선해운액티브,KOSPI,STOCK,N
445290,KODEX 로봇액티브,KOSPI,STOCK,N
445690,BNK 주주가치액티브,KOSPI,STOCK,N
445910,TIGER MKF배당귀족,KOSPI,STOCK,N
446070,유니드비티플러스,KOSPI,STOCK,N
446690,KODEX 아시아AI반도체exChina액티브,KOSPI,STOCK,N
446700,RISE 배터리 리사이클링,KOSPI,STOCK,N
446720,SOL 미국배당다우존스,KOSPI,STOCK,N
446770,ACE 글로벌반도체TOP4 Plus,KOSPI,STOCK,N
447430,ACE 주주환원가치주액티브,KOSPI,STOCK,N
447620,SOL 미국TOP5채권혼합40 Solactive,KOSPI,STOCK,N
447660,PLUS 애플채권혼합,KOSPI,STOCK,N
447770,TIGER 테슬라채권혼합Fn,KOSPI,STOCK,N
448100,WON 200,KOSPI,STOCK,N
448290,TIGER 미국S&P500(H),KOSPI,STOCK,N
448300,TIGER 미국나스닥100(H),KOSPI,STOCK,N
448330,KODEX 삼성전자채권혼합,KOSPI,STOCK,N
448490,HANARO 32-10 국고채액티브,KOSPI,STOCK,N
448540,ACE 엔비디아채권혼합,KOSPI,STOCK,N
448570,FOCUS AI코리아액티브,KOSPI,STOCK,N
448630,RISE 삼성그룹Top3채권혼합,KOSPI,STOCK,N
448730,삼성FN리츠,KOSPI,STOCK,N
449170,TIGER KOFR금리액티브(합성),KOSPI,STOCK,N
449180,KODEX 미국S&P500(H),KOSPI,STOCK,N
449190,KODEX 미국나스닥100(H),KOSPI,STOCK,N
449450,PLUS K방산,KOSPI,STOCK,N
449580,RISE 테슬라애플아마존채권혼합,KOSPI,STOCK,N
449680,TIGER 한중전기차(합성),KOSPI,STOCK,N
449690,TIGER 한중반도체(합성),KOSPI,STOCK,N
449770,KIWOOM 미국S&P500,KOSPI,STOCK,N
449780,KIWOOM 미국S&P500(H),KOSPI,STOCK,N
450080,에코프로머티,KOSPI,STOCK,Y
450180,KODEX 한중전기차(합성),KOSPI,STOCK,N
450190,KODEX 한중반도체(합성),KOSPI,STOCK,N
450910,SOL 코스닥150,KOSPI,STOCK,N
451000,PLUS 종합채권(AA-이상)액티브,KOSPI,STOCK,N
451060,1Q 200액티브,KOSPI,STOCK,N
451150,에셋플러스 글로벌영에이지액티브,KOSPI,STOCK,N
451530,TIGER 국고채30년스트립액티브,KOSPI,STOCK,N
451540,TIGER 종합채권(AA-이상)액티브,KOSPI,STOCK,N
451600,PLUS 국고채30년액티브,KOSPI,STOCK,N
451670,RISE 국채30년레버리지(합성),KOSPI,STOCK,N
451800,한화리츠,KOSPI,STOCK,N
452250,ACE 미국30년국채선물레버리지(합성 H),KOSPI,STOCK,N
452260,한화갤러리아,KOSPI,STOCK,N
452360,SOL 미국배당다우존스(H),KOSPI,STOCK,N
452440,VITA 밸류알파액티브,KOSPI,STOCK,N
453010,PLUS KOFR금리,KOSPI,STOCK,N
453060,HANARO KOFR금리액티브(합성),KOSPI,STOCK,N
